year,state,sport,gender,participants
2015,MA,Field Hockey,Girls,5858
2015,MA,Football,Boys,24556
2015,MA,Football,Girls,39
2015,MA,Golf,Boys,3541
2015,MA,Golf,Girls,1457
2015,MA,Gymnastics,Boys,54
2015,MA,Gymnastics,Girls,582
2015,MA,Ice Hockey,Boys,3817
2015,MA,Ice Hockey,Girls,834
2015,MA,Lacrosse,Boys,4018
2015,MA,Lacrosse,Girls,2439
2015,MA,Soccer,Boys,8269
2015,MA,Soccer,Girls,7196
2015,MA,Softball,Girls,8196
2015,MA,Swimming,Boys,2522
2015,MA,Swimming,Girls,3886
2015,MA,Tennis,Boys,3412
2015,MA,Tennis,Girls,3806
2015,MA,Track and Field,Boys,12159
2015,MA,Track and Field,Girls,10564
2015,MA,Volleyball,Boys,1895
2015,MA,Volleyball,Girls,9100
2015,MA,Wrestling,Boys,3325
2015,MA,Wrestling,Girls,142
2015,MD,Baseball,Boys,9785
2015,MD,Basketball,Boys,10883
2015,MD,Basketball,Girls,9143
2015,MD,Cross Country,Boys,4185
2015,MD,Cross Country,Girls,3638
2015,MD,Field Hockey,Girls,4282
2015,MD,Football,Boys,22359
2015,MD,Football,Girls,35
2015,MD,Golf,Boys,3195
2015,MD,Golf,Girls,1308
2015,MD,Ice Hockey,Boys,220
2015,MD,Ice Hockey,Girls,49
2015,MD,Lacrosse,Boys,6044
2015,MD,Lacrosse,Girls,3772
2015,MD,Soccer,Boys,7220
2015,MD,Soccer,Girls,6518
2015,MD,Softball,Girls,7588
2015,MD,Swimming,Boys,2311
2015,MD,Swimming,Girls,3358
2015,MD,Tennis,Boys,3122
2015,MD,Tennis,Girls,3460
2015,MD,Track and Field,Boys,11165
2015,MD,Track and Field,Girls,9546
2015,MD,Volleyball,Girls,8104
2015,MD,Wrestling,Boys,3721
2015,MD,Wrestling,Girls,155
2015,ME,Baseball,Boys,1969
2015,ME,Basketball,Boys,2389
2015,ME,Basketball,Girls,1927
2015,ME,Cross Country,Boys,883
2015,ME,Cross Country,Girls,739
2015,ME,Field Hockey,Girls,689
2015,ME,Football,Boys,4485
2015,ME,Football,Girls,7
2015,ME,Golf,Boys,657
2015,ME,Golf,Girls,266
2015,ME,Ice Hockey,Boys,473
2015,ME,Ice Hockey,Girls,102
2015,ME,Lacrosse,Boys,74
2015,ME,Lacrosse,Girls,48
2015,ME,Soccer,Boys,1558
2015,ME,Soccer,Girls,1400
2015,ME,Softball,Girls,1606
2015,ME,Swimming,Boys,467
2015,ME,Swimming,Girls,745
2015,ME,Tennis,Boys,667
2015,ME,Tennis,Girls,732
2015,ME,Track and Field,Boys,2317
2015,ME,Track and Field,Girls,1973
2015,ME,Volleyball,Girls,1768
2015,ME,Wrestling,Boys,643
2015,ME,Wrestling,Girls,26
2015,MI,Baseball,Boys,14860
2015,MI,Basketball,Boys,17655
2015,MI,Basketball,Girls,14823
2015,MI,Cross Country,Boys,6786
2015,MI,Cross Country,Girls,5486
2015,MI,Field Hockey,Girls,1648
2015,MI,Football,Boys,34335
2015,MI,Football,Girls,53
2015,MI,Golf,Boys,5016
2015,MI,Golf,Girls,1993
2015,MI,Gymnastics,Boys,77
2015,MI,Gymnastics,Girls,856
2015,MI,Ice Hockey,Boys,4401
2015,MI,Ice Hockey,Girls,969
2015,MI,Lacrosse,Boys,2226
2015,MI,Lacrosse,Girls,1409
2015,MI,Soccer,Boys,11724
2015,MI,Soccer,Girls,10614
2015,MI,Softball,Girls,11444
2015,MI,Swimming,Boys,3650
2015,MI,Swimming,Girls,5311
2015,MI,Tennis,Boys,4902
2015,MI,Tennis,Girls,5588
2015,MI,Track and Field,Boys,16819
2015,MI,Track and Field,Girls,14543
2015,MI,Volleyball,Boys,1401
2015,MI,Volleyball,Girls,12752
2015,MI,Wrestling,Boys,7264
2015,MI,Wrestling,Girls,308
2015,MN,Baseball,Boys,9091
2015,MN,Basketball,Boys,10816
2015,MN,Basketball,Girls,8745
2015,MN,Cross Country,Boys,3988
2015,MN,Cross Country,Girls,3453
2015,MN,Football,Boys,20371
2015,MN,Football,Girls,33
2015,MN,Golf,Boys,2937
2015,MN,Golf,Girls,1218
2015,MN,Gymnastics,Boys,95
2015,MN,Gymnastics,Girls,1016
2015,MN,Ice Hockey,Boys,4007
2015,MN,Ice Hockey,Girls,845
2015,MN,Lacrosse,Boys,1651
2015,MN,Lacrosse,Girls,1057
2015,MN,Soccer,Boys,7060
2015,MN,Soccer,Girls,6320
2015,MN,Softball,Girls,7013
2015,MN,Swimming,Boys,2155
2015,MN,Swimming,Girls,3187
2015,MN,Tennis,Boys,2947
2015,MN,Tennis,Girls,3381
2015,MN,Track and Field,Boys,10294
2015,MN,Track and Field,Girls,8676
2015,MN,Volleyball,Girls,7835
2015,MN,Wrestling,Boys,5985
2015,MN,Wrestling,Girls,247
2015,MO,Baseball,Boys,9904
2015,MO,Basketball,Boys,11490
2015,MO,Basketball,Girls,9480
2015,MO,Cross Country,Boys,4350
2015,MO,Cross Country,Girls,3555
2015,MO,Football,Boys,21741
2015,MO,Football,Girls,35
2015,MO,Golf,Boys,3147
2015,MO,Golf,Girls,1315
2015,MO,Gymnastics,Boys,27
2015,MO,Gymnastics,Girls,291
2015,MO,Lacrosse,Boys,354
2015,MO,Lacrosse,Girls,225
2015,MO,Soccer,Boys,7191
2015,MO,Soccer,Girls,6510
2015,MO,Softball,Girls,7628
2015,MO,Swimming,Boys,2280
2015,MO,Swimming,Girls,3512
2015,MO,Tennis,Boys,3071
2015,MO,Tennis,Girls,3492
2015,MO,Track and Field,Boys,11264
2015,MO,Track and Field,Girls,9342
2015,MO,Volleyball,Girls,8500
2015,MO,Wrestling,Boys,4662
2015,MO,Wrestling,Girls,191
2015,MS,Baseball,Boys,4477
2015,MS,Basketball,Boys,5187
2015,MS,Basketball,Girls,4461
2015,MS,Cross Country,Boys,2052
2015,MS,Cross Country,Girls,1662
2015,MS,Football,Boys,10686
2015,MS,Football,Girls,16
2015,MS,Golf,Boys,1492
2015,MS,Golf,Girls,603
2015,MS,Soccer,Boys,3519
2015,MS,Soccer,Girls,3081
2015,MS,Softball,Girls,3592
2015,MS,Swimming,Boys,1097
2015,MS,Swimming,Girls,1656
2015,MS,Tennis,Boys,1469
2015,MS,Tennis,Girls,1660
2015,MS,Track and Field,Boys,5052
2015,MS,Track and Field,Girls,4427
2015,MS,Volleyball,Girls,3899
2015,MS,Wrestling,Boys,1441
2015,MS,Wrestling,Girls,61
2015,MT,Baseball,Boys,1524
2015,MT,Basketball,Boys,1720
2015,MT,Basketball,Girls,1452
2015,MT,Cross Country,Boys,662
2015,MT,Cross Country,Girls,566
2015,MT,Football,Boys,3382
2015,MT,Football,Girls,5
2015,MT,Golf,Boys,507
2015,MT,Golf,Girls,203
2015,MT,Ice Hockey,Boys,178
2015,MT,Ice Hockey,Girls,39
2015,MT,Soccer,Boys,1171
2015,MT,Soccer,Girls,1034
2015,MT,Softball,Girls,1211
2015,MT,Swimming,Boys,351
2015,MT,Swimming,Girls,546
2015,MT,Tennis,Boys,501
2015,MT,Tennis,Girls,567
2015,MT,Track and Field,Boys,1774
2015,MT,Track and Field,Girls,1479
2015,MT,Volleyball,Girls,1270
2015,MT,Wrestling,Boys,734
2015,MT,Wrestling,Girls,31
2015,NC,Baseball,Boys,16187
2015,NC,Basketball,Boys,17964
2015,NC,Basketball,Girls,15199
2015,NC,Cross Country,Boys,6786
2015,NC,Cross Country,Girls,5758
2015,NC,Field Hockey,Girls,3562
2015,NC,Football,Boys,36841
2015,NC,Football,Girls,55
2015,NC,Golf,Boys,5203
2015,NC,Golf,Girls,2092
2015,NC,Gymnastics,Boys,54
2015,NC,Gymnastics,Girls,574
2015,NC,Lacrosse,Boys,3854
2015,NC,Lacrosse,Girls,2420
2015,NC,Soccer,Boys,11760
2015,NC,Soccer,Girls,11004
2015,NC,Softball,Girls,12140
2015,NC,Swimming,Boys,3708
2015,NC,Swimming,Girls,5709
2015,NC,Tennis,Boys,5158
2015,NC,Tennis,Girls,5847
2015,NC,Track and Field,Boys,17902
2015,NC,Track and Field,Girls,15645
2015,NC,Volleyball,Boys,1461
2015,NC,Volleyball,Girls,13538
2015,NC,Wrestling,Boys,5091
2015,NC,Wrestling,Girls,217
2015,ND,Baseball,Boys,1531
2015,ND,Basketball,Boys,1775
2015,ND,Basketball,Girls,1458
2015,ND,Cross Country,Boys,668
2015,ND,Cross Country,Girls,576
2015,ND,Football,Boys,3442
2015,ND,Football,Girls,5
2015,ND,Golf,Boys,501
2015,ND,Golf,Girls,207
2015,ND,Ice Hockey,Boys,353
2015,ND,Ice Hockey,Girls,77
2015,ND,Soccer,Boys,1172
2015,ND,Soccer,Girls,1047
2015,ND,Softball,Girls,1146
2015,ND,Swimming,Boys,370
2015,ND,Swimming,Girls,557
2015,ND,Tennis,Boys,511
2015,ND,Tennis,Girls,575
2015,ND,Track and Field,Boys,1689
2015,ND,Track and Field,Girls,1460
2015,ND,Volleyball,Girls,1345
2015,ND,Wrestling,Boys,992
2015,ND,Wrestling,Girls,40
2015,NE,Baseball,Boys,2962
2015,NE,Basketball,Boys,3464
2015,NE,Basketball,Girls,2979
2015,NE,Cross Country,Boys,1361
2015,NE,Cross Country,Girls,1117
2015,NE,Football,Boys,6766
2015,NE,Football,Girls,10
2015,NE,Golf,Boys,1026
2015,NE,Golf,Girls,414
2015,NE,Gymnastics,Boys,11
2015,NE,Gymnastics,Girls,114
2015,NE,Soccer,Boys,2249
2015,NE,Soccer,Girls,2067
2015,NE,Softball,Girls,2347
2015,NE,Swimming,Boys,720
2015,NE,Swimming,Girls,1095
2015,NE,Tennis,Boys,985
2015,NE,Tennis,Girls,1134
2015,NE,Track and Field,Boys,3537
2015,NE,Track and Field,Girls,3004
2015,NE,Volleyball,Girls,2593
2015,NE,Wrestling,Boys,1981
2015,NE,Wrestling,Girls,80
2015,NH,Baseball,Boys,2071
2015,NH,Basketball,Boys,2378
2015,NH,Basketball,Girls,1969
2015,NH,Cross Country,Boys,880
2015,NH,Cross Country,Girls,766
2015,NH,Field Hockey,Girls,779
2015,NH,Football,Boys,4651
2015,NH,Football,Girls,7
2015,NH,Golf,Boys,677
2015,NH,Golf,Girls,266
2015,NH,Ice Hockey,Boys,645
2015,NH,Ice Hockey,Girls,139
2015,NH,Lacrosse,Boys,606
2015,NH,Lacrosse,Girls,406
2015,NH,Soccer,Boys,1568
2015,NH,Soccer,Girls,1355
2015,NH,Softball,Girls,1577
2015,NH,Swimming,Boys,466
2015,NH,Swimming,Girls,718
2015,NH,Tennis,Boys,668
2015,NH,Tennis,Girls,756
2015,NH,Track and Field,Boys,2250
2015,NH,Track and Field,Girls,2033
2015,NH,Volleyball,Boys,268
2015,NH,Volleyball,Girls,1789
2015,NH,Wrestling,Boys,661
2015,NH,Wrestling,Girls,27
2015,NJ,Baseball,Boys,14168
2015,NJ,Basketball,Boys,16214
2015,NJ,Basketball,Girls,14127
2015,NJ,Cross Country,Boys,6430
2015,NJ,Cross Country,Girls,5150
2015,NJ,Field Hockey,Girls,8029
2015,NJ,Football,Boys,32953
2015,NJ,Football,Girls,49
2015,NJ,Golf,Boys,4625
2015,NJ,Golf,Girls,1922
2015,NJ,Gymnastics,Boys,59
2015,NJ,Gymnastics,Girls,628
2015,NJ,Ice Hockey,Boys,2270
2015,NJ,Ice Hockey,Girls,482
2015,NJ,Lacrosse,Boys,5981
2015,NJ,Lacrosse,Girls,3908
2015,NJ,Soccer,Boys,10569
2015,NJ,Soccer,Girls,9657
2015,NJ,Softball,Girls,11076
2015,NJ,Swimming,Boys,3414
2015,NJ,Swimming,Girls,4965
2015,NJ,Tennis,Boys,4717
2015,NJ,Tennis,Girls,5364
2015,NJ,Track and Field,Boys,16550
2015,NJ,Track and Field,Girls,13497
2015,NJ,Volleyball,Boys,3295
2015,NJ,Volleyball,Girls,12456
2015,NJ,Wrestling,Boys,11238
2015,NJ,Wrestling,Girls,469
2015,NM,Baseball,Boys,3099
2015,NM,Basketball,Boys,3450
2015,NM,Basketball,Girls,3016
2015,NM,Cross Country,Boys,1390
2015,NM,Cross Country,Girls,1106
2015,NM,Football,Boys,7029
2015,NM,Football,Girls,10
2015,NM,Golf,Boys,1030
2015,NM,Golf,Girls,402
2015,NM,Soccer,Boys,2347
2015,NM,Soccer,Girls,2134
2015,NM,Softball,Girls,2320
2015,NM,Swimming,Boys,735
2015,NM,Swimming,Girls,1079
2015,NM,Tennis,Boys,977
2015,NM,Tennis,Girls,1140
2015,NM,Track and Field,Boys,3561
2015,NM,Track and Field,Girls,2947
2015,NM,Volleyball,Girls,2550
2015,NM,Wrestling,Boys,959
2015,NM,Wrestling,Girls,41
2015,NV,Baseball,Boys,4497
2015,NV,Basketball,Boys,5326
2015,NV,Basketball,Girls,4370
2015,NV,Cross Country,Boys,2058
2015,NV,Cross Country,Girls,1640
2015,NV,Football,Boys,10617
2015,NV,Football,Girls,16
2015,NV,Golf,Boys,1490
2015,NV,Golf,Girls,621
2015,NV,Soccer,Boys,3532
2015,NV,Soccer,Girls,3081
2015,NV,Softball,Girls,3590
2015,NV,Swimming,Boys,1108
2015,NV,Swimming,Girls,1639
2015,NV,Tennis,Boys,1541
2015,NV,Tennis,Girls,1677
2015,NV,Track and Field,Boys,5142
2015,NV,Track and Field,Girls,4491
2015,NV,Volleyball,Girls,3906
2015,NV,Wrestling,Boys,1486
2015,NV,Wrestling,Girls,61
2015,NY,Baseball,Boys,30745
2015,NY,Basketball,Boys,36133
2015,NY,Basketball,Girls,28830
2015,NY,Cross Country,Boys,13202
2015,NY,Cross Country,Girls,11453
2015,NY,Field Hockey,Girls,10081
2015,NY,Football,Boys,69486
2015,NY,Football,Girls,110
2015,NY,Golf,Boys,10227
2015,NY,Golf,Girls,4154
2015,NY,Gymnastics,Boys,126
2015,NY,Gymnastics,Girls,1330
2015,NY,Ice Hockey,Boys,6777
2015,NY,Ice Hockey,Girls,1438
2015,NY,Lacrosse,Boys,11404
2015,NY,Lacrosse,Girls,7142
2015,NY,Soccer,Boys,22976
2015,NY,Soccer,Girls,21015
2015,NY,Softball,Girls,23190
2015,NY,Swimming,Boys,7203
2015,NY,Swimming,Girls,10994
2015,NY,Tennis,Boys,10210
2015,NY,Tennis,Girls,11294
2015,NY,Track and Field,Boys,33816
2015,NY,Track and Field,Girls,29351
2015,NY,Volleyball,Boys,5568
2015,NY,Volleyball,Girls,26424
2015,NY,Wrestling,Boys,14746
2015,NY,Wrestling,Girls,615
2015,OH,Baseball,Boys,18235
2015,OH,Basketball,Boys,20742
2015,OH,Basketball,Girls,16725
2015,OH,Cross Country,Boys,7971
2015,OH,Cross Country,Girls,6643
2015,OH,Field Hockey,Girls,2935
2015,OH,Football,Boys,40572
2015,OH,Football,Girls,64
2015,OH,Golf,Boys,5790
2015,OH,Golf,Girls,2331
2015,OH,Gymnastics,Boys,90
2015,OH,Gymnastics,Girls,961
2015,OH,Ice Hockey,Boys,2491
2015,OH,Ice Hockey,Girls,531
2015,OH,Lacrosse,Boys,3320
2015,OH,Lacrosse,Girls,2073
2015,OH,Soccer,Boys,13216
2015,OH,Soccer,Girls,11985
2015,OH,Softball,Girls,13624
2015,OH,Swimming,Boys,4086
2015,OH,Swimming,Girls,6435
2015,OH,Tennis,Boys,5853
2015,OH,Tennis,Girls,6509
2015,OH,Track and Field,Boys,20545
2015,OH,Track and Field,Girls,16966
2015,OH,Volleyball,Boys,2448
2015,OH,Volleyball,Girls,15116
2015,OH,Wrestling,Boys,13756
2015,OH,Wrestling,Girls,613
2015,OK,Baseball,Boys,6231
2015,OK,Basketball,Boys,7027
2015,OK,Basketball,Girls,6007
2015,OK,Cross Country,Boys,2779
2015,OK,Cross Country,Girls,2220
2015,OK,Football,Boys,14141
2015,OK,Football,Girls,22
2015,OK,Golf,Boys,1987
2015,OK,Golf,Girls,800
2015,OK,Soccer,Boys,4475
2015,OK,Soccer,Girls,4170
2015,OK,Softball,Girls,4768
2015,OK,Swimming,Boys,1437
2015,OK,Swimming,Girls,2238
2015,OK,Tennis,Boys,1994
2015,OK,Tennis,Girls,2248
2015,OK,Track and Field,Boys,7046
2015,OK,Track and Field,Girls,5909
2015,OK,Volleyball,Girls,5195
2015,OK,Wrestling,Boys,3780
2015,OK,Wrestling,Girls,165
2015,OR,Baseball,Boys,6129
2015,OR,Basketball,Boys,7097
2015,OR,Basketball,Girls,5960
2015,OR,Cross Country,Boys,2687
2015,OR,Cross Country,Girls,2185
2015,OR,Football,Boys,13966
2015,OR,Football,Girls,21
2015,OR,Golf,Boys,2064
2015,OR,Golf,Girls,814
2015,OR,Gymnastics,Boys,20
2015,OR,Gymnastics,Girls,219
2015,OR,Lacrosse,Boys,881
2015,OR,Lacrosse,Girls,562
2015,OR,Soccer,Boys,4522
2015,OR,Soccer,Girls,4034
2015,OR,Softball,Girls,4690
2015,OR,Swimming,Boys,1430
2015,OR,Swimming,Girls,2190
2015,OR,Tennis,Boys,1990
2015,OR,Tennis,Girls,2262
2015,OR,Track and Field,Boys,6781
2015,OR,Track and Field,Girls,5899
2015,OR,Volleyball,Girls,5129
2015,OR,Wrestling,Boys,3521
2015,OR,Wrestling,Girls,145
2015,PA,Baseball,Boys,20560
2015,PA,Basketball,Boys,23569
2015,PA,Basketball,Girls,19420
2015,PA,Cross Country,Boys,9130
2015,PA,Cross Country,Girls,7703
2015,PA,Field Hockey,Girls,11561
2015,PA,Football,Boys,47227
2015,PA,Football,Girls,69
2015,PA,Golf,Boys,6654
2015,PA,Golf,Girls,2780
2015,PA,Gymnastics,Boys,104
2015,PA,Gymnastics,Girls,1122
2015,PA,Ice Hockey,Boys,3093
2015,PA,Ice Hockey,Girls,687
2015,PA,Lacrosse,Boys,6295
2015,PA,Lacrosse,Girls,3944
2015,PA,Soccer,Boys,15196
2015,PA,Soccer,Girls,13686
2015,PA,Softball,Girls,15409
2015,PA,Swimming,Boys,4850
2015,PA,Swimming,Girls,7193
2015,PA,Tennis,Boys,6533
2015,PA,Tennis,Girls,7656
2015,PA,Track and Field,Boys,23084
2015,PA,Track and Field,Girls,19496
2015,PA,Volleyball,Boys,4445
2015,PA,Volleyball,Girls,17027
2015,PA,Wrestling,Boys,16580
2015,PA,Wrestling,Girls,684
2015,RI,Baseball,Boys,1523
2015,RI,Basketball,Boys,1811
2015,RI,Basketball,Girls,1499
2015,RI,Cross Country,Boys,659
2015,RI,Cross Country,Girls,548
2015,RI,Field Hockey,Girls,601
2015,RI,Football,Boys,3483
2015,RI,Football,Girls,5
2015,RI,Golf,Boys,502
2015,RI,Golf,Girls,202
2015,RI,Ice Hockey,Boys,365
2015,RI,Ice Hockey,Girls,77
2015,RI,Lacrosse,Boys,458
2015,RI,Lacrosse,Girls,300
2015,RI,Soccer,Boys,1177
2015,RI,Soccer,Girls,1035
2015,RI,Softball,Girls,1177
2015,RI,Swimming,Boys,360
2015,RI,Swimming,Girls,547
2015,RI,Tennis,Boys,486
2015,RI,Tennis,Girls,571
2015,RI,Track and Field,Boys,1739
2015,RI,Track and Field,Girls,1460
2015,RI,Volleyball,Boys,207
2015,RI,Volleyball,Girls,1334
2015,RI,Wrestling,Boys,500
2015,RI,Wrestling,Girls,21
2015,SC,Baseball,Boys,7761
2015,SC,Basketball,Boys,8670
2015,SC,Basketball,Girls,7411
2015,SC,Cross Country,Boys,3418
2015,SC,Cross Country,Girls,2850
2015,SC,Football,Boys,17547
2015,SC,Football,Girls,27
2015,SC,Golf,Boys,2583
2015,SC,Golf,Girls,990
2015,SC,Soccer,Boys,5919
2015,SC,Soccer,Girls,5223
2015,SC,Softball,Girls,5765
2015,SC,Swimming,Boys,1843
2015,SC,Swimming,Girls,2674
2015,SC,Tennis,Boys,2563
2015,SC,Tennis,Girls,2730
2015,SC,Track and Field,Boys,8547
2015,SC,Track and Field,Girls,7597
2015,SC,Volleyball,Boys,342
2015,SC,Volleyball,Girls,6515
2015,SC,Wrestling,Boys,2462
2015,SC,Wrestling,Girls,103
2015,SD,Baseball,Boys,1526
2015,SD,Basketball,Boys,1788
2015,SD,Basketball,Girls,1472
2015,SD,Cross Country,Boys,681
2015,SD,Cross Country,Girls,562
2015,SD,Football,Boys,3372
2015,SD,Football,Girls,5
2015,SD,Golf,Boys,507
2015,SD,Golf,Girls,203
2015,SD,Soccer,Boys,1136
2015,SD,Soccer,Girls,1049
2015,SD,Softball,Girls,1188
2015,SD,Swimming,Boys,350
2015,SD,Swimming,Girls,549
2015,SD,Tennis,Boys,498
2015,SD,Tennis,Girls,549
2015,SD,Track and Field,Boys,1773
2015,SD,Track and Field,Girls,1477
2015,SD,Volleyball,Girls,1319
2015,SD,Wrestling,Boys,966
2015,SD,Wrestling,Girls,40
2015,TN,Baseball,Boys,10388
2015,TN,Basketball,Boys,11584
2015,TN,Basketball,Girls,9561
2015,TN,Cross Country,Boys,4399
2015,TN,Cross Country,Girls,3809
2015,TN,Football,Boys,22734
2015,TN,Football,Girls,36
2015,TN,Golf,Boys,3355
2015,TN,Golf,Girls,1337
2015,TN,Lacrosse,Boys,370
2015,TN,Lacrosse,Girls,232
2015,TN,Soccer,Boys,7742
2015,TN,Soccer,Girls,6917
2015,TN,Softball,Girls,7639
2015,TN,Swimming,Boys,2337
2015,TN,Swimming,Girls,3569
2015,TN,Tennis,Boys,3394
2015,TN,Tennis,Girls,3694
2015,TN,Track and Field,Boys,11506
2015,TN,Track and Field,Girls,10093
2015,TN,Volleyball,Boys,463
2015,TN,Volleyball,Girls,8785
2015,TN,Wrestling,Boys,3156
2015,TN,Wrestling,Girls,137
2015,TX,Baseball,Boys,48900
2015,TX,Basketball,Boys,55551
2015,TX,Basketball,Girls,45598
2015,TX,Cross Country,Boys,21756
2015,TX,Cross Country,Girls,18019
2015,TX,Football,Boys,108395
2015,TX,Football,Girls,166
2015,TX,Golf,Boys,15811
2015,TX,Golf,Girls,6430
2015,TX,Gymnastics,Boys,193
2015,TX,Gymnastics,Girls,2170
2015,TX,Lacrosse,Boys,3022
2015,TX,Lacrosse,Girls,1886
2015,TX,Soccer,Boys,36247
2015,TX,Soccer,Girls,32810
2015,TX,Softball,Girls,37109
2015,TX,Swimming,Boys,11465
2015,TX,Swimming,Girls,16832
2015,TX,Tennis,Boys,15721
2015,TX,Tennis,Girls,18013
2015,TX,Track and Field,Boys,53957
2015,TX,Track and Field,Girls,47067
2015,TX,Volleyball,Boys,2186
2015,TX,Volleyball,Girls,41619
2015,TX,Wrestling,Boys,15486
2015,TX,Wrestling,Girls,646
2015,UT,Baseball,Boys,5571
2015,UT,Basketball,Boys,6540
2015,UT,Basketball,Girls,5543
2015,UT,Cross Country,Boys,2530
2015,UT,Cross Country,Girls,2081
2015,UT,Football,Boys,12392
2015,UT,Football,Girls,19
2015,UT,Golf,Boys,1806
2015,UT,Golf,Girls,744
2015,UT,Gymnastics,Boys,19
2015,UT,Gymnastics,Girls,202
2015,UT,Lacrosse,Boys,201
2015,UT,Lacrosse,Girls,131
2015,UT,Soccer,Boys,4344
2015,UT,Soccer,Girls,3747
2015,UT,Softball,Girls,4341
2015,UT,Swimming,Boys,1284
2015,UT,Swimming,Girls,2038
2015,UT,Tennis,Boys,1784
2015,UT,Tennis,Girls,2063
2015,UT,Track and Field,Boys,6372
2015,UT,Track and Field,Girls,5287
2015,UT,Volleyball,Girls,4653
2015,UT,Wrestling,Boys,2728
2015,UT,Wrestling,Girls,115
2015,VA,Baseball,Boys,12990
2015,VA,Basketball,Boys,15130
2015,VA,Basketball,Girls,12841
2015,VA,Cross Country,Boys,5726
2015,VA,Cross Country,Girls,4962
2015,VA,Field Hockey,Girls,5881
2015,VA,Football,Boys,29326
2015,VA,Football,Girls,46
2015,VA,Golf,Boys,4417
2015,VA,Golf,Girls,1735
2015,VA,Gymnastics,Boys,43
2015,VA,Gymnastics,Girls,477
2015,VA,Ice Hockey,Boys,308
2015,VA,Ice Hockey,Girls,69
2015,VA,Lacrosse,Boys,4790
2015,VA,Lacrosse,Girls,3102
2015,VA,Soccer,Boys,10243
2015,VA,Soccer,Girls,9227
2015,VA,Softball,Girls,10309
2015,VA,Swimming,Boys,3143
2015,VA,Swimming,Girls,4792
2015,VA,Tennis,Boys,4212
2015,VA,Tennis,Girls,4748
2015,VA,Track and Field,Boys,14757
2015,VA,Track and Field,Girls,13101
2015,VA,Volleyball,Boys,1162
2015,VA,Volleyball,Girls,11151
2015,VA,Wrestling,Boys,5104
2015,VA,Wrestling,Girls,216
2015,VT,Baseball,Boys,1000
2015,VT,Basketball,Boys,1162
2015,VT,Basketball,Girls,1009
2015,VT,Cross Country,Boys,454
2015,VT,Cross Country,Girls,375
2015,VT,Field Hockey,Girls,348
2015,VT,Football,Boys,2274
2015,VT,Football,Girls,4
2015,VT,Golf,Boys,331
2015,VT,Golf,Girls,134
2015,VT,Ice Hockey,Boys,237
2015,VT,Ice Hockey,Girls,52
2015,VT,Lacrosse,Boys,247
2015,VT,Lacrosse,Girls,164
2015,VT,Soccer,Boys,769
2015,VT,Soccer,Girls,692
2015,VT,Softball,Girls,764
2015,VT,Swimming,Boys,237
2015,VT,Swimming,Girls,360
2015,VT,Tennis,Boys,335
2015,VT,Tennis,Girls,369
2015,VT,Track and Field,Boys,1172
2015,VT,Track and Field,Girls,1018
2015,VT,Volleyball,Girls,886
2015,VT,Wrestling,Boys,323
2015,VT,Wrestling,Girls,13
2015,WA,Baseball,Boys,11764
2015,WA,Basketball,Boys,13738
2015,WA,Basketball,Girls,11556
2015,WA,Cross Country,Boys,5333
2015,WA,Cross Country,Girls,4208
2015,WA,Field Hockey,Girls,396
2015,WA,Football,Boys,26224
2015,WA,Football,Girls,43
2015,WA,Golf,Boys,3877
2015,WA,Golf,Girls,1523
2015,WA,Gymnastics,Boys,39
2015,WA,Gymnastics,Girls,433
2015,WA,Lacrosse,Boys,415
2015,WA,Lacrosse,Girls,272
2015,WA,Soccer,Boys,8625
2015,WA,Soccer,Girls,8113
2015,WA,Softball,Girls,8845
2015,WA,Swimming,Boys,2765
2015,WA,Swimming,Girls,4192
2015,WA,Tennis,Boys,3748
2015,WA,Tennis,Girls,4346
2015,WA,Track and Field,Boys,13143
2015,WA,Track and Field,Girls,11680
2015,WA,Volleyball,Girls,9793
2015,WA,Wrestling,Boys,5714
2015,WA,Wrestling,Girls,237
2015,WI,Baseball,Boys,9143
2015,WI,Basketball,Boys,10565
2015,WI,Basketball,Girls,8679
2015,WI,Cross Country,Boys,4019
2015,WI,Cross Country,Girls,3415
2015,WI,Football,Boys,20633
2015,WI,Football,Girls,31
2015,WI,Golf,Boys,2958
2015,WI,Golf,Girls,1220
2015,WI,Gymnastics,Boys,62
2015,WI,Gymnastics,Girls,679
2015,WI,Ice Hockey,Boys,2476
2015,WI,Ice Hockey,Girls,550
2015,WI,Lacrosse,Boys,1116
2015,WI,Lacrosse,Girls,719
2015,WI,Soccer,Boys,6776
2015,WI,Soccer,Girls,6083
2015,WI,Softball,Girls,6885
2015,WI,Swimming,Boys,2222
2015,WI,Swimming,Girls,3334
2015,WI,Tennis,Boys,2961
2015,WI,Tennis,Girls,3452
2015,WI,Track and Field,Boys,10497
2015,WI,Track and Field,Girls,9077
2015,WI,Volleyball,Boys,1264
2015,WI,Volleyball,Girls,7637
2015,WI,Wrestling,Boys,5332
2015,WI,Wrestling,Girls,222
2015,WV,Baseball,Boys,2577
2015,WV,Basketball,Boys,2866
2015,WV,Basketball,Girls,2475
2015,WV,Cross Country,Boys,1146
2015,WV,Cross Country,Girls,922
2015,WV,Football,Boys,5825
2015,WV,Football,Girls,9
